ASSET_ID,RELEASE_YEAR,MPAA_RATING,GENRE,IMDB_RATING,IMDB_RANKING,IMDB_VOTES,Oscar-Nomination,Oscar-Wins,Other - Nominations,Other - Wins,TOMATO_METER,TOMATO_RATING,TOMATO_REVIEWS,TOMATO_FRESH,TOMATO_ROTTEN,TOMATO_USER_METER,TOMATO_USER_RATINGS,TOMATO_USER_REVIEWS,TOMATO_IMAGE,BOX_OFFICE_EARNINGS
172380,1994,PG-13,"Drama, Romance",8.8,82,1087227,6,6,47,40,72,7.2,81,58,23,95,4.1,1238619,fresh,"$400,000"
198142,2012,PG,Comedy,5.1,56,"24,270",0,0,4,0,51,5.4,142,73,69,48,3.2,140303,rotten,"$44,300,000"
173557,2004,R,"Drama, Romance",7,69,"27,942",1,0,22,12,77,6.7,171,131,40,70,3.3,19032,certified,"$8,200,000"
204189,2012,R,"Crime, Drama, Thriller",7.7,68,163437,0,0,9,4,85,7.1,169,143,26,86,4.1,83091,certified,"$41,000,000"
182775,2001,R,"Comedy, Crime, Drama",6.4,55,"8,717",0,0,14,1,71,6.2,92,65,27,88,3.8,62296,fresh,"$27,800,000"
202115,2004,PG-13,"Comedy, Drama",6.9,62,"39,087",0,0,6,1,61,6.1,142,86,56,78,3.4,111400,fresh,"$8,800,000"
173125,2005,PG-13,Drama,5.5,54,"5,855",0,0,1,0,43,5.5,105,45,60,35,2.8,12419,rotten,"$1,100,000"
192494,2005,G,"Comedy, Drama, Family",6,55,"17,792",0,0,0,0,52,5.6,104,54,50,57,3.1,210701,rotten,"$24,400,000"
185551,1983,R,"Crime, Drama",8.3,65,475116,0,0,6,0,83,7.5,65,54,11,94,4.1,485172,certified,"$700,000"
174015,2005,PG,"Documentary, Action, Adventure",7.4,61,806,0,0,1,0,60,6.2,68,41,27,91,4.1,2855,fresh,"$600,000"
194810,2011,NOT RATED,"Drama, Romance",7.7,81,"16,656",0,0,15,21,95,8,77,73,4,86,4.1,6571,certified,"$500,000"
173617,2005,R,"Comedy, Musical",7.2,78,"4,853",0,0,6,7,78,7.1,101,79,22,79,3.7,6721,certified,"$600,000"
204300,2006,PG,"Animation, Comedy, Family",6.5,77,118195,1,1,21,18,75,6.9,161,120,41,70,3.6,615947,certified,"$197,900,000"
173399,2001,R,Horror,6.1,49,"77,566",0,0,4,3,45,5.1,108,49,59,48,2.9,391069,rotten,"$37,500,000"
190016,2009,PG-13,Documentary,7,69,"5,396",0,0,5,2,83,7,111,92,19,71,3.5,49460,certified,"$3,700,000"
198169,2011,R,Comedy,6.3,70,"31,747",0,0,4,1,86,6.7,159,136,23,59,3.3,25780,certified,"$6,900,000"
175034,2001,R,"Crime, Drama, Thriller",6.7,57,195182,0,0,14,7,39,5.1,164,64,100,63,3.4,402149,rotten,"$163,900,000"
181163,2000,PG-13,"Action, Adventure, Drama",5.8,48,"46,258",0,0,4,2,48,5.2,109,52,57,42,2.8,59608,rotten,"$67,800,000"
202865,2002,R,"Crime, Drama, Thriller",7.7,72,185924,1,1,63,25,81,7.5,211,171,40,86,3.6,187247,certified,"$104,100,000"
173929,2000,NOT RATED,Drama,7.5,76,"5,462",0,0,4,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172116,1955,APPROVED,"Drama, Western",6.3,N/A,"1,520",0,0,1,0,N/A,N/A,N/A,N/A,N/A,39,3.3,328,N/A,NULL
187855,2004,N/A,"Drama, Short",7.3,N/A,42,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174438,2005,PG-13,"Comedy, Horror, Romance",4.9,31,"24,675",0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,0.5,38,N/A,NULL
172768,2001,N/A,"Animation, Short, Biography",6.9,N/A,223,1,0,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
196877,2006,UNRATED,"Documentary, History, War",7.7,77,"1,112",0,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A,4.3,50,N/A,NULL
172517,1933,PASSED,"Adventure, Comedy, Fantasy",5.8,N/A,"2,424",0,0,2,0,33,4.6,9,3,6,27,2.8,2394,rotten,NULL
199269,1984,R,"Crime, Drama, Mystery",6.7,N/A,"18,188",0,0,2,2,79,6.4,28,22,6,64,3.3,8204,fresh,NULL
202064,2000,N/A,"Drama, Thriller",5.9,N/A,146,0,0,0,0,N/A,N/A,N/A,N/A,N/A,50,2.7,54,N/A,NULL
174102,1999,R,"Mystery, Thriller",6.7,44,128987,0,0,4,1,41,5,87,36,51,58,3.2,121046,rotten,NULL
181145,1994,R,"Drama, Romance, War",7.5,45,101873,1,1,8,1,N/A,N/A,N/A,N/A,N/A,N/A,3.5,49,N/A,NULL
175078,1959,APPROVED,"Romance, Western",7.3,N/A,"3,322",0,0,1,1,N/A,N/A,N/A,N/A,N/A,76,3.3,1823,N/A,NULL
172602,1993,PG,"Comedy, Drama, Romance",6.8,72,112576,2,0,10,4,72,6.5,46,33,13,75,3.3,296286,fresh,NULL
200217,1979,PG,"Adventure, Comedy, Crime",7.4,N/A,"5,173",0,0,0,0,89,7.5,18,16,2,83,3.6,4686,fresh,NULL
174739,1982,PG,"Drama, Sport",6.7,N/A,102088,1,0,7,2,61,5.4,31,19,12,74,3.3,343948,fresh,NULL
172094,1973,R,"Biography, Crime, Drama",7.8,87,"69,974",2,0,7,7,90,8,39,35,4,88,3.8,52827,fresh,NULL
174206,1992,PG,"Comedy, Drama, Sport",7.2,67,"65,841",0,0,7,6,77,6.7,57,44,13,84,3.4,365832,certified,NULL
172405,1998,R,"Horror, Mystery, Thriller",4.6,47,"36,345",0,0,4,3,37,5.2,76,28,48,29,2.8,68022,rotten,NULL
174673,1943,APPROVED,"Action, Drama, War",7.7,N/A,"5,726",0,0,0,0,100,7.4,7,7,0,86,3.6,4788,fresh,NULL
186772,2008,N/A,Documentary,6.8,N/A,239,0,0,0,0,N/A,N/A,N/A,N/A,N/A,75,3.7,133,N/A,NULL
172990,1987,R,"Comedy, Drama",6.5,N/A,"6,279",0,0,0,0,79,6.4,19,15,4,63,3.1,4927,fresh,NULL
173287,1957,APPROVED,"Comedy, Romance",7.3,N/A,"5,033",0,0,0,0,100,6.8,17,17,0,83,3.9,5903,fresh,NULL
174503,1957,N/A,"Comedy, Musical",6,N/A,146,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
191016,1955,APPROVED,"Drama, Romance",6.2,N/A,"2,384",0,0,0,0,88,6.2,8,7,1,50,3.1,2699,fresh,NULL
171708,1989,PG-13,"Action, Biography, Drama",7.8,83,"22,195",1,1,13,10,100,8.3,34,34,0,90,4,13006,fresh,NULL
200439,1982,R,Comedy,6.1,40,"29,593",0,0,1,1,30,4.6,23,7,16,57,3.1,59319,rotten,NULL
172862,1939,APPROVED,"Drama, Romance, War",7.2,N/A,"3,855",0,0,0,0,80,6.8,10,8,2,58,3.4,2954,fresh,NULL
181189,1997,PG-13,"Comedy, Crime, Sci-Fi",7,51,169050,0,0,6,3,70,6.4,60,42,18,77,3.4,846859,fresh,NULL
182948,2008,N/A,"Crime, Drama, Mystery",7.4,N/A,"3,764",0,0,2,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172918,2000,PG-13,"Action, War",6.6,62,"62,229",1,1,10,2,68,6.3,115,78,37,62,3.1,56415,fresh,NULL
195683,2007,N/A,"Animation, Short, Comedy",5.9,N/A,14,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172383,1958,UNRATED,"Comedy, Drama, Family",6.7,N/A,"5,442",2,0,2,3,64,5.8,11,7,4,71,3.6,7054,fresh,NULL
173267,1985,R,"Action, Drama, Thriller",5.1,N/A,"5,115",0,0,0,0,N/A,N/A,N/A,N/A,N/A,47,3.1,6694,N/A,NULL
180810,1998,PG-13,Documentary,7.8,69,"1,211",0,0,4,5,86,7.3,21,18,3,88,4,1469,fresh,NULL
173560,1992,R,"Crime, Drama, Romance",7.3,90,"38,930",1,1,27,27,97,8.3,62,60,2,78,3.5,31097,certified,NULL
173328,2007,R,"Horror, Thriller",4.6,N/A,"7,254",0,0,1,1,N/A,N/A,N/A,N/A,N/A,100,5,52,N/A,NULL
195407,2009,N/A,Short,5.7,N/A,10,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
191006,2008,N/A,"Crime, Mystery, Thriller",6.3,N/A,614,0,0,0,0,N/A,N/A,N/A,N/A,N/A,41,3.2,375,N/A,NULL
199289,1992,PG,Drama,7.3,68,"38,542",1,1,6,4,83,6.8,40,33,7,84,3.5,67274,certified,NULL
196159,1971,PG-13,"Action, Crime, Drama",7.2,N/A,"7,124",0,0,0,0,N/A,N/A,N/A,N/A,N/A,85,3.8,12661,N/A,NULL
173511,1996,R,"Comedy, Drama, Music",6.8,N/A,"1,508",0,0,2,1,N/A,N/A,N/A,N/A,N/A,70,3.5,2417,N/A,NULL
181607,2008,R,"Documentary, Music",7.8,N/A,"2,348",0,0,1,1,N/A,N/A,N/A,N/A,N/A,92,4.1,2383,N/A,NULL
201774,2012,N/A,"Comedy, Drama",7,N/A,50,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,4.2,10,N/A,NULL
172484,1942,APPROVED,"Comedy, Musical, Romance",6.3,N/A,151,0,0,0,0,N/A,N/A,N/A,N/A,N/A,60,3.9,239,N/A,NULL
199009,1997,R,Drama,7.3,78,"6,572",0,0,16,11,80,7.5,51,41,10,90,3.9,8150,certified,NULL
182592,2008,NOT RATED,"Music, Sci-Fi",5.6,N/A,679,0,0,0,0,50,5.5,6,3,3,52,3.2,698,rotten,NULL
174907,2001,UNRATED,"Action, Adventure, Biography",6.7,N/A,"8,034",0,0,2,1,N/A,N/A,N/A,N/A,N/A,68,3.5,12171,N/A,NULL
172247,1998,R,"Drama, Romance",6.3,N/A,"2,650",0,0,2,1,62,6.4,21,13,8,54,3.3,2707,fresh,NULL
173809,1997,PG-13,"Action, Comedy",5.4,27,"28,202",0,0,1,0,14,3.2,28,4,24,53,2.8,309636,rotten,NULL
172293,1970,G,"Drama, Thriller",6.6,N/A,"12,262",1,1,17,5,80,6.2,15,12,3,54,3.1,11125,fresh,NULL
197641,2011,NOT RATED,"Comedy, Drama",6,56,645,0,0,2,2,75,6.1,24,18,6,62,3.4,1655,fresh,NULL
175065,1964,N/A,"Comedy, Romance",7,N/A,"3,891",0,0,2,2,62,6.6,13,8,5,74,3.6,6590,fresh,NULL
174993,1963,APPROVED,"Drama, History",6.8,N/A,271,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172349,2006,NOT RATED,"Drama, Fantasy",5.4,54,"2,258",0,0,1,1,48,5.5,44,21,23,32,2.8,2535,rotten,NULL
174173,1934,APPROVED,"Comedy, Drama, Family",7.2,N/A,"1,377",0,0,0,0,80,6.6,10,8,2,75,3.5,6908,fresh,NULL
180386,2007,R,"Comedy, Crime",6.1,57,"1,888",0,0,7,4,67,6.5,36,24,12,60,3.3,6019,fresh,NULL
186520,1988,N/A,"Drama, Romance",6.4,N/A,108,0,0,4,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174371,2001,UNRATED,"Action, Comedy, Romance",7,69,"2,303",0,0,10,4,74,6.5,62,46,16,75,3.7,2992,certified,NULL
187756,1996,R,"Action, Adventure, Thriller",7.4,59,243746,1,0,8,8,66,6.6,64,42,22,86,3.6,304008,fresh,NULL
197123,1985,PG,Drama,7.3,N/A,"7,184",0,0,11,7,100,8.4,8,8,0,75,3.6,4369,fresh,NULL
174257,1959,UNRATED,Horror,6.8,N/A,"4,738",0,0,0,0,100,8,7,7,0,63,3.3,7573,fresh,NULL
173018,1982,PG,Comedy,6.7,N/A,"13,560",0,0,1,0,76,6.3,21,16,5,57,3.3,9374,fresh,NULL
174447,2005,R,"Action, Biography, Crime",6,36,"55,512",0,0,2,2,N/A,N/A,N/A,N/A,N/A,0,2.3,49,N/A,NULL
172776,2000,R,"Comedy, Music",7,53,"18,026",0,0,6,10,59,6.1,29,17,12,89,3.9,33051,rotten,NULL
172525,2002,R,"Horror, Mystery, Thriller",5.1,N/A,"7,273",0,0,4,1,0,3.5,6,0,6,35,3,16350,rotten,NULL
172545,1986,PG,Comedy,6.1,N/A,"4,822",0,0,0,0,62,5.4,13,8,5,56,3.1,3204,fresh,NULL
172555,1984,PG,"Action, Adventure, Drama",7,N/A,"16,607",0,0,2,0,82,6.3,17,14,3,72,3.4,10149,fresh,NULL
172616,1993,NC-17,"Comedy, Crime, Drama",7.6,N/A,"26,175",0,0,4,6,75,6.9,16,12,4,91,4.1,22360,fresh,NULL
198006,2010,N/A,Comedy,6.7,N/A,186,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,3.3,23,N/A,NULL
181408,2005,N/A,"Drama, Music",5.8,57,520,0,0,2,2,70,6.2,20,14,6,62,3.3,1061,fresh,NULL
174747,1973,G,"Adventure, Musical, Family",6.4,N/A,"1,388",3,0,2,0,N/A,N/A,N/A,N/A,N/A,54,3.1,3595,N/A,NULL
172102,1967,N/A,"Drama, Action, Romance",5.5,N/A,158,0,0,0,0,N/A,N/A,N/A,N/A,N/A,33,2.9,119,N/A,NULL
174660,1994,PG-13,"Action, Adventure, Sci-Fi",7,42,139835,0,0,5,6,48,5.3,40,19,21,73,3.3,191884,rotten,NULL
186727,2002,NOT RATED,"Animation, Drama, Thriller",5.8,N/A,532,0,0,0,0,N/A,N/A,N/A,N/A,N/A,63,3.5,1696,N/A,NULL
172978,1970,PG-13,"Adventure, Comedy, Crime",7.2,N/A,"7,070",0,0,3,0,96,7.6,23,22,1,73,3.6,3932,fresh,NULL
173295,1998,R,"Comedy, Horror, Romance",5.3,N/A,"36,646",0,0,4,4,44,5.3,34,15,19,46,2.6,363415,rotten,NULL
195194,2010,R,"Horror, Thriller",5.2,52,"2,389",0,0,3,3,57,5.9,7,4,3,36,2.7,535,rotten,NULL
185382,1984,PG-13,"Action, Drama, War",6.3,N/A,"39,305",0,0,1,0,53,4.8,19,10,9,65,3.3,48777,rotten,NULL
173034,1993,PG-13,Drama,7.7,66,165869,2,2,14,11,78,6.6,50,39,11,89,3.7,182001,certified,NULL
174483,2002,N/A,"Comedy, Short",6.5,N/A,181,0,0,9,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
197494,1997,PG,"Drama, Romance",6.7,N/A,"2,561",0,0,1,0,82,7.3,28,23,5,68,3.4,2077,fresh,NULL
188795,2010,N/A,"Short, Action, Comedy",7.3,N/A,433,1,0,2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172845,1951,APPROVED,"Adventure, Drama, Romance",6.3,N/A,267,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174560,2004,R,"Drama, Romance",5.9,N/A,"1,535",0,0,2,1,86,7.1,7,6,1,61,3.3,2687,fresh,NULL
172571,1981,R,"Drama, Romance",5,N/A,"1,677",0,0,0,0,N/A,N/A,N/A,N/A,N/A,30,3,1414,N/A,NULL
175071,1980,R,Horror,8.4,61,532759,0,0,5,3,91,8.5,64,58,6,93,4,475251,certified,NULL
173866,1996,R,Action,4.4,N/A,495,0,0,0,0,N/A,N/A,N/A,N/A,N/A,38,3.1,542,N/A,NULL
172899,1953,APPROVED,Adventure,6,N/A,347,0,0,0,0,N/A,N/A,N/A,N/A,N/A,0,2.6,14,N/A,NULL
174763,1970,R,Drama,6.2,N/A,712,1,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
194526,2009,R,"Comedy, Drama",5.2,N/A,"2,768",0,0,0,0,36,4.4,22,8,14,20,2.5,1075,rotten,NULL
185320,1982,R,"Action, Adventure, Sci-Fi",7.6,76,117687,0,0,9,8,98,8.4,42,41,1,85,3.6,82142,certified,NULL
171888,1971,NOT RATED,Drama,7.6,N/A,"1,752",0,0,1,5,N/A,N/A,N/A,N/A,N/A,76,3.7,1237,N/A,NULL
204083,1992,R,"Comedy, Crime",7.5,N/A,"77,215",1,1,2,3,85,6.8,52,44,8,87,3.4,108365,certified,NULL
173730,1952,N/A,Comedy,6.8,N/A,389,0,0,0,0,N/A,N/A,N/A,N/A,N/A,40,3.2,24,N/A,NULL
191828,1962,APPROVED,"Drama, War",7.1,N/A,"4,780",0,0,0,0,83,6.5,6,5,1,77,3.6,1983,fresh,NULL
173311,1959,N/A,Drama,5.7,N/A,52,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
185441,1972,R,"Adventure, Drama, Thriller",7.8,N/A,"72,625",3,0,10,2,93,8.5,54,50,4,82,3.6,48361,certified,NULL
190957,1986,PG-13,Horror,5.6,N/A,"17,613",1,0,4,1,37,4.7,19,7,12,N/A,2.9,20724,rotten,NULL
173078,1994,N/A,Short,5.1,N/A,14,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174528,1994,R,"Comedy, Romance",5.7,N/A,"1,311",0,0,1,1,42,5.9,12,5,7,41,2.9,1455,rotten,NULL
174935,2010,NOT RATED,"Drama, Thriller",6.5,68,"6,117",0,0,4,9,73,6.7,66,48,18,54,3.3,5420,certified,NULL
173110,2003,N/A,"Drama, Mystery, Thriller",6.5,N/A,77,0,0,0,0,N/A,N/A,N/A,N/A,N/A,0,2.7,114,N/A,NULL
202405,2013,N/A,Drama,6.9,N/A,146,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,3.7,40,N/A,NULL
182920,2007,N/A,Drama,5,65,"1,275",0,0,2,0,35,5.3,20,7,13,50,3.2,1182,rotten,NULL
181159,1992,R,"Crime, Mystery, Thriller",6.8,N/A,"10,718",0,0,2,0,87,6.4,15,13,2,74,3.4,11991,fresh,NULL
174148,1939,APPROVED,"Crime, Drama, Mystery",6.6,N/A,869,0,0,0,0,N/A,N/A,N/A,N/A,N/A,41,3,545,N/A,NULL
174613,1967,UNRATED,"Action, Adventure, Comedy",6.2,N/A,"3,702",0,0,1,1,75,6.2,16,12,4,51,3.3,2931,fresh,NULL
172633,2003,N/A,Drama,6.4,74,345,0,0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
201433,2013,N/A,Documentary,5.5,54,80,0,0,0,0,67,5.4,6,4,2,50,3.2,40,fresh,NULL
180492,2006,N/A,Drama,6.4,64,"2,318",0,0,3,1,81,6.6,36,29,7,45,3.1,1375,fresh,NULL
201701,1989,PG,"Comedy, Mystery, Crime",6,N/A,"14,252",0,0,0,0,37,4.4,30,11,19,55,3,17306,rotten,NULL
194766,2010,N/A,"Animation, Short",7.3,N/A,16,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173599,1938,PG,Drama,3.7,N/A,"5,863",0,0,0,0,46,4.8,24,11,13,38,2.9,11052,rotten,NULL
191967,2009,N/A,Drama,5.9,N/A,59,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173354,1996,PG-13,"Comedy, Action",5.2,25,"27,335",0,0,0,0,8,3.5,40,3,37,33,2.5,37711,rotten,NULL
197089,1981,R,"Drama, Horror, Thriller",6.2,N/A,"5,122",0,0,1,0,36,5.2,14,5,9,43,3.1,7568,rotten,NULL
204790,2009,UNRATED,Documentary,7.3,64,563,0,0,1,0,76,6.7,29,22,7,74,3.8,957,fresh,NULL
173437,1979,N/A,"Action, Adventure, Drama",7,N/A,282,0,0,1,1,N/A,N/A,N/A,N/A,N/A,75,3.6,21,N/A,NULL
202850,1977,PG,"Comedy, Family, Sport",5.4,N/A,"2,157",0,0,0,0,50,6,8,4,4,39,3,850,rotten,NULL
182973,2003,R,"Action, Drama, Sci-Fi",5.8,N/A,"3,735",0,0,2,1,67,6.2,6,4,2,46,3.2,3407,fresh,NULL
191654,2005,R,Horror,4.7,25,"7,515",0,0,0,0,11,3.1,62,7,55,21,2.6,17538,rotten,"$800,000"
181760,2003,R,"Action, Sci-Fi",6.7,47,338891,0,0,19,1,36,5.3,208,74,134,61,3.4,790110,rotten,"$139,100,000"
171675,2003,PG-13,"Drama, Horror, Sci-Fi",6.2,61,"14,697",0,0,2,3,64,6.1,127,81,46,50,2.9,21600,fresh,"$6,800,000"
201853,2012,R,Western,8.5,81,803955,2,2,105,65,88,8,248,218,30,91,4.3,421058,certified,"$162,800,000"
197294,2009,R,"Comedy, Crime, Drama",6.5,66,"49,788",0,0,16,1,79,6.8,213,168,45,43,2.6,358758,certified,"$33,300,000"
196758,2002,PG,"Adventure, Comedy, Family",5.1,29,"18,479",0,0,1,1,24,4,82,20,62,40,2.8,129600,rotten,"$81,100,000"
172504,2001,PG-13,"Horror, Thriller",7.6,74,247438,0,0,47,28,83,7.2,148,123,25,77,3.4,342274,certified,"$96,100,000"
199226,2009,R,"Crime, Drama, Mystery",7.8,76,162116,0,0,31,21,86,7.3,175,150,25,87,4,49815,certified,"$10,100,000"
173147,2002,R,"Crime, Drama, Thriller",7.4,78,"32,833",1,0,22,19,94,7.8,138,130,8,82,3.6,30934,certified,"$8,000,000"
174490,2000,PG,"Animation, Adventure, Comedy",4.1,36,"15,926",0,0,4,2,43,4.8,96,41,55,19,2.2,51780,rotten,"$400,000"
172575,2003,PG-13,"Comedy, Drama, Music",5.5,32,"3,854",0,0,0,0,24,4,79,19,60,45,2.9,3564,rotten,"$100,000"
195539,2009,R,"Adventure, Comedy, Horror",7.7,73,346261,0,0,24,11,90,7.4,234,210,24,86,3.5,639215,certified,"$75,600,000"
185307,2002,R,"Action, Drama, Thriller",5.4,33,"57,442",0,0,0,0,19,4,142,27,115,27,2.8,79610,rotten,"$40,000,000"
191873,2004,PG,"Animation, Adventure, Comedy",7,66,"52,702",0,0,9,1,68,6.2,125,85,40,77,3.2,243610,fresh,"$85,400,000"
195394,2005,R,"Horror, Mystery, Thriller",5.9,35,"66,347",0,0,4,1,13,3.8,155,20,135,50,3.1,277950,rotten,"$51,000,000"
182924,2007,UNRATED,"Drama, Romance",6.3,78,"2,793",0,0,2,0,77,6.7,94,72,22,59,3.4,3111,certified,"$600,000"
201695,2007,PG-13,"Comedy, Crime, Sport",5.3,38,"33,887",0,0,0,0,23,4.2,127,29,98,33,2.7,323806,rotten,"$32,800,000"
174413,2004,R,"Drama, Romance",7.4,55,"8,560",0,0,16,21,64,6.1,66,42,24,87,4,5552,fresh,"$400,000"
171903,2009,NOT RATED,"Drama, Horror",6.6,49,"79,090",0,0,22,23,50,5.5,163,81,82,55,3.2,28278,rotten,"$200,000"
185526,2005,PG-13,"Mystery, Thriller",6.4,62,"82,886",0,0,1,4,56,6,192,108,84,55,3.1,79023,rotten,"$72,500,000"
191076,2006,R,"Biography, Crime, Drama",7.1,68,"13,561",0,0,2,3,73,6.7,146,106,40,69,3.3,20589,fresh,"$1,100,000"
190006,2004,R,"Action, Crime, Drama",6.5,33,114056,0,0,5,1,29,4.5,167,48,119,64,3.2,267087,rotten,"$33,700,000"
172168,2002,PG-13,Drama,5.9,48,"14,511",0,0,3,0,44,5.3,144,63,81,65,3.2,66326,rotten,"$69,500,000"
173653,2003,PG,"Documentary, Music",7.8,76,"2,812",0,0,8,11,92,7.5,90,83,7,90,4,3146,certified,"$1,200,000"
191704,2006,PG-13,"Comedy, Drama, Romance",6.9,47,"65,040",0,0,2,1,25,4.8,128,32,96,65,3.3,89073,rotten,"$7,400,000"
203958,2011,PG-13,"Action, Sci-Fi, Thriller",6.7,53,275108,0,0,2,0,36,5.2,157,56,101,51,3.3,68284,rotten,"$37,600,000"
180984,2008,NOT RATED,"Comedy, Fantasy",7.4,79,"2,674",0,0,1,0,93,8,56,52,4,87,4,3878,certified,"$200,000"
202266,2008,PG-13,"Biography, Drama, History",6.7,50,"78,034",0,0,3,0,42,5.3,139,59,80,62,3.4,204808,rotten,"$26,800,000"
174131,2005,R,"Crime, Drama, Western",7.5,73,"41,100",0,0,26,13,86,7.3,124,107,17,85,3.7,68200,certified,"$1,700,000"
171786,2005,PG-13,Comedy,5.4,53,"12,023",0,0,13,0,37,5.3,115,43,72,62,3.3,65006,rotten,"$36,300,000"
194530,2001,R,"Adventure, Comedy, Drama",7.7,88,"85,196",1,0,33,42,92,8.1,130,119,11,88,3.9,68403,certified,"$13,600,000"
185324,2001,PG-13,"Crime, Thriller",7.8,74,360801,0,0,18,4,82,6.9,168,137,31,79,3.6,32598854,certified,"$183,300,000"
196673,2000,PG-13,"Action, Adventure, Comedy",5.5,52,136579,0,0,27,12,67,6.2,141,95,46,45,2.9,728399,fresh,"$124,400,000"
172304,2006,R,"Crime, Drama",7.1,67,"21,415",0,0,8,8,76,6.6,94,71,23,74,3.4,101155,certified,"$400,000"
202118,1996,R,"Crime, Drama, Mystery",6.2,N/A,"12,268",0,0,1,1,31,5.1,29,9,20,39,2.9,7387,rotten,NULL
173128,2004,N/A,"Drama, Short",5.7,N/A,31,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172883,1959,UNRATED,"Adventure, Fantasy",4.3,N/A,"1,466",0,0,0,0,N/A,N/A,N/A,N/A,N/A,19,2.6,1728,N/A,NULL
173192,2004,N/A,"Drama, Short",6.4,N/A,187,0,0,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172652,2004,R,"Drama, Thriller",6.7,63,"6,968",0,0,5,3,55,5.9,117,64,53,63,3.4,7243,rotten,NULL
201491,2012,N/A,Drama,5.8,N/A,30,0,0,5,0,N/A,N/A,N/A,N/A,N/A,N/A,3.4,5,N/A,NULL
185262,1953,NOT RATED,"Comedy, Drama, War",8.1,N/A,"41,266",1,1,4,2,97,8.4,34,33,1,93,4.2,12936,fresh,NULL
171862,1960,UNRATED,Drama,8.1,N/A,"17,292",1,1,2,4,94,8.1,16,15,1,92,4.2,8062,fresh,NULL
196201,1996,PG-13,"Crime, Drama",7.1,N/A,639,0,0,12,0,N/A,N/A,N/A,N/A,N/A,73,3.9,277,N/A,NULL
181630,2009,N/A,Comedy,5.8,N/A,566,0,0,0,0,N/A,N/A,N/A,N/A,N/A,33,2.9,256,N/A,NULL
188005,2008,N/A,"Crime, Drama, Thriller",7.1,N/A,"3,757",0,0,9,2,N/A,N/A,N/A,N/A,N/A,63,3.5,531,N/A,NULL
171919,1996,R,"Comedy, Crime",6.6,N/A,"2,110",0,0,1,2,64,6.4,11,7,4,63,3.3,1196,fresh,NULL
174018,1987,X,"Comedy, Horror",7.8,69,101243,0,0,5,0,98,8,52,51,1,89,3.8,146427,certified,NULL
173620,1992,PG-13,"Comedy, Drama",7.4,N/A,646,0,0,0,0,93,6.6,14,13,1,87,4.1,294,fresh,NULL
191984,2004,N/A,Thriller,5.9,N/A,70,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
175027,1967,APPROVED,"Drama, Romance, Western",7.7,N/A,"16,029",0,0,0,0,100,7.9,13,13,0,88,3.8,12441,fresh,NULL
200412,1982,PG,"Comedy, Crime, Mystery",6.8,N/A,"15,900",0,0,0,0,77,6.5,22,17,5,73,3.4,9933,fresh,NULL
191037,1998,R,"Crime, Drama",8.6,62,693146,1,0,13,4,83,7.3,82,68,14,96,4.2,476664,certified,NULL
173402,1998,R,"Drama, Horror, Thriller",6.2,40,"15,231",0,0,2,2,23,4.6,26,6,20,48,3.1,9247,rotten,NULL
172032,1981,PG,Drama,6.7,N/A,"11,834",0,0,0,0,75,6.1,16,12,4,67,3.4,9455,fresh,NULL
